t;vc_A_capital;vc_A_cuprum;vc_A_habitat;vc_A_planvital;vc_A_provida;vc_A_modelo;vc_A_santa maria;vc_A_magister;vp_A_capital;vp_A_cuprum;vp_A_habitat;vp_A_planvital;vp_A_provida;vp_A_modelo;vp_A_santa maria;vp_A_magister;vp_A_total;uf;ret_vc_A_capital;ret_vc_A_cuprum;ret_vc_A_habitat;ret_vc_A_planvital;ret_vc_A_provida;ret_vc_A_modelo;ret_vc_A_sm;ret_vc_A_magister;pond_vp_A_capital;pond_vp_A_cuprum;pond_vp_A_habitat;pond_vp_A_planvital;pond_vp_A_provida;pond_vp_A_modelo;pond_vp_A_sm;pond_vp_A_magister;ret_pond_A;ret_anual_pond_A;ds_anual_pond_A;ret_riesgo_A
05-11-2002;10139.06000000000000000000;10120.66000000000000000000;10010.24000000000000000000;10137.93000000000000000000;10236.84000000000000000000;;10069.88000000000000000000;10027.66000000000000000000;33056304359.00000000000000000000;26675953969.00000000000000000000;52588367540.00000000000000000000;2601045983.00000000000000000000;43542554723.00000000000000000000;;14495296755.00000000000000000000;5746807478.00000000000000000000;178706330807.00000000000000000000;16589.48000000000000000000;0.00201223243737357000;0.00288822969234899000;0.00299012392983793000;0.00508692051626375000;0.00291225635819454000;;0.00508718726558972000;0.00262236628808788000;0.18497556415446900000;0.14927257388441200000;0.29427254928531100000;0.01455486199763730000;0.24365423724146200000;0.00000000000000000000;0.08111238527220780000;0.03215782816450110000;0.00296384522760159000;;;
06-11-2002;10202.21000000000000000000;10193.51000000000000000000;10072.68000000000000000000;10227.69000000000000000000;10316.31000000000000000000;;10183.85000000000000000000;10082.49000000000000000000;33262187560.00000000000000000000;26867950605.00000000000000000000;52916031004.00000000000000000000;2624072893.00000000000000000000;43876689513.00000000000000000000;;14658732709.00000000000000000000;5778227137.00000000000000000000;179983891421.00000000000000000000;16593.75000000000000000000;0.00595171287741833000;0.00691500523348704000;0.00596088038497964000;0.00855755378807956000;0.00747580082387457000;;0.01099698317009070000;0.00519562237760595000;0.18480646960897400000;0.14927975160928800000;0.29400426108258900000;0.01457948748792210000;0.24378120267645600000;0.00000000000000000000;0.08144469259591560000;0.03210413493885490000;0.00689438088148826000;;;
07-11-2002;10248.19000000000000000000;10239.78000000000000000000;10116.91000000000000000000;10264.94000000000000000000;10346.32000000000000000000;;10215.54000000000000000000;10095.24000000000000000000;33413805194.00000000000000000000;26989529093.00000000000000000000;53148307654.00000000000000000000;2633631158.00000000000000000000;44004332373.00000000000000000000;;14704273832.00000000000000000000;5785515184.00000000000000000000;180679394488.00000000000000000000;16598.01000000000000000000;0.00424005092138336000;0.00427220151758983000;0.00412478268732721000;0.00337876711919322000;0.00264807274014126000;;0.00285026793241052000;0.00100707946433890000;0.18493423275347100000;0.14937801385421700000;0.29415810145151800000;0.01457626734616330000;0.24354925749943600000;0.00000000000000000000;0.08138323616629450000;0.03202089092890030000;0.00359403935812908000;;;
08-11-2002;10238.53000000000000000000;10255.51000000000000000000;10137.11000000000000000000;10281.55000000000000000000;10361.92000000000000000000;;10244.54000000000000000000;10110.89000000000000000000;49322440390.00000000000000000000;27030983555.00000000000000000000;53253926721.00000000000000000000;2637869658.00000000000000000000;44068766975.00000000000000000000;;14745990484.00000000000000000000;5794483390.00000000000000000000;196854461173.00000000000000000000;16602.28000000000000000000;-0.00120027667685230000;0.00127776045009397000;0.00173743974143094000;0.00135959485193293000;0.00124942024433815000;;0.00257756375292639000;0.00129180851161283000;0.25055282006870200000;0.13731455916177900000;0.27052435796311100000;0.01340010097958500000;0.22386471057047300000;0.00000000000000000000;0.07490808385104820000;0.02943536740530190000;0.00087376720680030100;;;
11-11-2002;10171.51000000000000000000;10213.33000000000000000000;10048.62000000000000000000;10211.34000000000000000000;10271.29000000000000000000;;10183.90000000000000000000;10049.09000000000000000000;48991570667.00000000000000000000;46189521295.00000000000000000000;52788197700.00000000000000000000;2619856078.00000000000000000000;52902182570.00000000000000000000;;29255900534.00000000000000000000;5759067122.00000000000000000000;238506295966.00000000000000000000;16616.47000000000000000000;-0.00742171650500682000;-0.00497572912706951000;-0.00962197286883320000;-0.00770649626249864000;-0.00963926005915574000;;-0.00679117568382458000;-0.00698531450255430000;0.20540996818794200000;0.19366164363889400000;0.22132831959926600000;0.01098443153204420000;0.22180623096650400000;0.00000000000000000000;0.12266301153815500000;0.02414639453719480000;-0.00784211316331450000;;;
12-11-2002;10128.47000000000000000000;10154.79000000000000000000;9983.79000000000000000000;10156.84000000000000000000;10215.43000000000000000000;;10127.78000000000000000000;10007.32000000000000000000;48784148687.00000000000000000000;45924513939.00000000000000000000;52444386500.00000000000000000000;2605873211.00000000000000000000;52613903680.00000000000000000000;;29110192019.00000000000000000000;5735236514.00000000000000000000;237218254550.00000000000000000000;16621.44000000000000000000;-0.00453946073044385000;-0.00604727059333660000;-0.00677159000202987000;-0.00565055340313874000;-0.00575235838915449000;;-0.00582495478564432000;-0.00446431403918598000;0.20565090481566400000;0.19359603680635000000;0.22108073680706500000;0.01098512935247460000;0.22179534108708400000;0.00000000000000000000;0.12271480571434800000;0.02417704541701340000;-0.00576200040308125000;;;
13-11-2002;10061.75000000000000000000;10081.85000000000000000000;9913.77000000000000000000;10099.39000000000000000000;10136.82000000000000000000;;10049.01000000000000000000;9957.84000000000000000000;48463752039.00000000000000000000;45597328892.00000000000000000000;52076305475.00000000000000000000;2591134962.00000000000000000000;52234378721.00000000000000000000;;28883321659.00000000000000000000;5707483053.00000000000000000000;235553704801.00000000000000000000;16626.40000000000000000000;-0.00690752977227190000;-0.00750710305031849000;-0.00733644318798186000;-0.00597070941611457000;-0.00802334808156272000;;-0.00810638626614954000;-0.00525500985463724000;0.20574396008733100000;0.19357508696592800000;0.22108039234192900000;0.01100018768199400000;0.22175146328149900000;0.00000000000000000000;0.12261883838083200000;0.02423007126048720000;-0.00746250742633851000;;;
14-11-2002;10074.66000000000000000000;10087.85000000000000000000;9914.21000000000000000000;10109.37000000000000000000;10156.91000000000000000000;;10057.48000000000000000000;9975.02000000000000000000;50646418832.00000000000000000000;45629566298.00000000000000000000;52099250548.00000000000000000000;2593840451.00000000000000000000;52382920913.00000000000000000000;;28907645921.00000000000000000000;5717785318.00000000000000000000;237977428281.00000000000000000000;16631.37000000000000000000;0.00098337703197472100;0.00029607432355349700;-0.00025449580044401500;0.00068881303930645800;0.00168104499645103000;;0.00054363655617556200;0.00142490965128403000;0.21282026282004200000;0.19173905116800100000;0.21892517674609900000;0.01089952299147140000;0.22011718208479400000;0.00000000000000000000;0.12147221746957600000;0.02402658672001670000;0.00068814310459228500;;;
15-11-2002;10077.46000000000000000000;10091.36000000000000000000;9919.60000000000000000000;10110.33000000000000000000;10154.28000000000000000000;;10048.70000000000000000000;9984.33000000000000000000;50660059397.00000000000000000000;47117903430.00000000000000000000;66731699656.00000000000000000000;2594665188.00000000000000000000;52188224519.00000000000000000000;;28882275526.00000000000000000000;5725167226.00000000000000000000;253899994942.00000000000000000000;16636.33000000000000000000;-0.00002030073480987170;0.00004969566704359740;0.00024532922981351300;-0.00020323023412790300;-0.00055715768187888600;;-0.00117155050234860000;0.00063470904633472200;0.19952761089488200000;0.18557662216875400000;0.26282670730751300000;0.01021924080224070000;0.20554637872648100000;0.00000000000000000000;0.11375453368007300000;0.02254890642005660000;-0.00016590491818972600;;;
18-11-2002;10173.06000000000000000000;10185.45000000000000000000;10034.86000000000000000000;10213.49000000000000000000;10226.10000000000000000000;;10142.00000000000000000000;10081.08000000000000000000;51140625034.00000000000000000000;47534607568.00000000000000000000;67505976614.00000000000000000000;2621137387.00000000000000000000;81252969082.00000000000000000000;;29153083924.00000000000000000000;5780644448.00000000000000000000;284989044057.00000000000000000000;16651.25000000000000000000;0.00854537249606404000;0.00838418862347831000;0.01065600257646960000;0.00925529156253739000;0.00615155361948261000;;0.00834551396797194000;0.00874710529507430000;0.17944768790400100000;0.16679450862852400000;0.23687218165656300000;0.00919732685048676000;0.28510909726673100000;0.00000000000000000000;0.10229545497254000000;0.02028374272115470000;0.00832611455895467000;;;
19-11-2002;10207.80000000000000000000;10191.03000000000000000000;10048.38000000000000000000;10234.09000000000000000000;10235.05000000000000000000;;10167.81000000000000000000;10082.36000000000000000000;51314927069.00000000000000000000;47561241438.00000000000000000000;67596693661.00000000000000000000;2626424745.00000000000000000000;81323489423.00000000000000000000;;29226641508.00000000000000000000;5781466320.00000000000000000000;285430884164.00000000000000000000;16656.22000000000000000000;0.00311065261933272000;0.00024925873663669600;0.00104796494674206000;0.00171647749211425000;0.00057639713920101900;;0.00224319871052426000;-0.00017146909233194000;0.17978057006443600000;0.16662962586302600000;0.23682333416366000000;0.00920161373809477000;0.28491482153793100000;0.00000000000000000000;0.10239481124687000000;0.02025522338598140000;0.00125518855868641000;;;
20-11-2002;10191.83000000000000000000;10174.63000000000000000000;10021.57000000000000000000;10217.79000000000000000000;10178.79000000000000000000;;10143.95000000000000000000;10066.67000000000000000000;51254288309.00000000000000000000;47483882012.00000000000000000000;67415860041.00000000000000000000;2622243181.00000000000000000000;80875787540.00000000000000000000;;29157971809.00000000000000000000;5772210212.00000000000000000000;284582243104.00000000000000000000;16661.20000000000000000000;-0.00186465770961218000;-0.00190949730249842000;-0.00297060019016076000;-0.00189292854677534000;-0.00581090346954839000;;-0.00264832169544663000;-0.00185633810289562000;0.18010360643010800000;0.16685469020864800000;0.23689411997628800000;0.00921435980122522000;0.28419126456334800000;0.00000000000000000000;0.10245885860961600000;0.02028310041076790000;-0.00333600431722942000;;;
21-11-2002;10154.86000000000000000000;10134.73000000000000000000;9979.35000000000000000000;10174.49000000000000000000;10129.13000000000000000000;;10115.67000000000000000000;10046.35000000000000000000;51067600825.00000000000000000000;47297522187.00000000000000000000;67187067536.00000000000000000000;2611124154.00000000000000000000;80480814202.00000000000000000000;;31472802390.00000000000000000000;5760951776.00000000000000000000;285877883070.00000000000000000000;16666.17000000000000000000;-0.00393226367645826000;-0.00422748119696036000;-0.00452006542735029000;-0.00454496486768761000;-0.00518896584875948000;;-0.00309001533431488000;-0.00231883574005141000;0.17863431852997000000;0.16544659446571700000;0.23502016600405800000;0.00913370466424169000;0.28152165301396700000;0.00000000000000000000;0.11009177083591900000;0.02015179248612730000;-0.00435339870310870000;;;
22-11-2002;10157.43000000000000000000;10133.54000000000000000000;9996.58000000000000000000;10193.27000000000000000000;10178.60000000000000000000;;10138.57000000000000000000;10048.37000000000000000000;51944596647.00000000000000000000;47291727119.00000000000000000000;92755697098.00000000000000000000;4139329653.00000000000000000000;81429160277.00000000000000000000;;31555964757.00000000000000000000;5997505823.00000000000000000000;315113981374.00000000000000000000;16671.15000000000000000000;-0.00004571549868483420;-0.00041618919097534100;0.00142631228690827000;0.00154532710989557000;0.00457328177895689000;;0.00196249162088268000;-0.00009771643189684090;0.16484383339801200000;0.15007816191713400000;0.29435601903017700000;0.01313597586165860000;0.25841176555207800000;0.00000000000000000000;0.10014143015617900000;0.01903281408476040000;0.00174660287721262000;;;
25-11-2002;10291.18000000000000000000;10235.59000000000000000000;10143.69000000000000000000;10322.99000000000000000000;10334.30000000000000000000;;10293.36000000000000000000;10120.00000000000000000000;52672107116.00000000000000000000;49807231387.00000000000000000000;94181794475.00000000000000000000;4192005865.00000000000000000000;82674326338.00000000000000000000;;32037650212.00000000000000000000;6041428527.00000000000000000000;321606543920.00000000000000000000;16686.09000000000000000000;0.01218600269349520000;0.00912439089095069000;0.01371304516971790000;0.01174999054751140000;0.01428522509913390000;;0.01425630695915360000;0.00620747394045719000;0.16377809504119500000;0.15487008062681000000;0.29284787967009700000;0.01303457887984630000;0.25706667945962400000;0.00000000000000000000;0.09961753209838110000;0.01878515422404720000;0.01278692969364940000;;;
26-11-2002;10301.60000000000000000000;10251.57000000000000000000;10169.17000000000000000000;10349.10000000000000000000;10318.37000000000000000000;;10298.95000000000000000000;10128.31000000000000000000;52741871390.00000000000000000000;49885654679.00000000000000000000;94569909554.00000000000000000000;4202993859.00000000000000000000;82546490648.00000000000000000000;;32054837055.00000000000000000000;6050183499.00000000000000000000;322051940684.00000000000000000000;16691.08000000000000000000;0.00071299848646822200;0.00126099502180879000;0.00220975007452930000;0.00222710585794733000;-0.00184166476493103000;;0.00024391435450272000;0.00052180251051248800;0.16376821477300400000;0.15489940713615600000;0.29364800396217100000;0.01305067080196240000;0.25631421587673400000;0.00000000000000000000;0.09953312806288120000;0.01878635938709180000;0.00055208326262211800;;;
27-11-2002;10278.94000000000000000000;10237.65000000000000000000;10152.65000000000000000000;10328.40000000000000000000;10295.13000000000000000000;;10271.70000000000000000000;10108.98000000000000000000;52740721119.00000000000000000000;49830721929.00000000000000000000;94406628488.00000000000000000000;4198057067.00000000000000000000;82358773581.00000000000000000000;;31969867710.00000000000000000000;6039617880.00000000000000000000;321544387774.00000000000000000000;16696.06000000000000000000;-0.00250039956394275000;-0.00165708195674898000;-0.00192415744529724000;-0.00230049540397271000;-0.00255315240970554000;;-0.00294772583453069000;-0.00220865386990625000;0.16402314306934600000;0.15497307315475200000;0.29360372028746000000;0.01305591771034310000;0.25613500565553800000;0.00000000000000000000;0.09942598572882030000;0.01878315439374110000;-0.00225041908205585000;;;
28-11-2002;10209.26000000000000000000;10162.31000000000000000000;10078.01000000000000000000;10254.62000000000000000000;10212.76000000000000000000;;10198.24000000000000000000;10072.71000000000000000000;52478159090.00000000000000000000;49478264702.00000000000000000000;93929020873.00000000000000000000;4171846162.00000000000000000000;81699382361.00000000000000000000;;31740882574.00000000000000000000;6025744702.00000000000000000000;319523300464.00000000000000000000;16701.05000000000000000000;-0.00710081853704901000;-0.00768515082843817000;-0.00767776089105520000;-0.00746787497270983000;-0.00833187728485351000;;-0.00747621278544331000;-0.00389317927713624000;0.16423891157168600000;0.15485025545914600000;0.29396610743754800000;0.01305646929642310000;0.25569146989393000000;0.00000000000000000000;0.09933824083535400000;0.01885854550591350000;-0.00765726731480646000;;;
29-11-2002;10230.33000000000000000000;10197.03000000000000000000;10096.43000000000000000000;10281.63000000000000000000;10276.32000000000000000000;;10228.48000000000000000000;10087.02000000000000000000;52742324401.00000000000000000000;49947007029.00000000000000000000;95210956112.00000000000000000000;4198820907.00000000000000000000;82695033718.00000000000000000000;;31944996451.00000000000000000000;6057677012.00000000000000000000;322796815630.00000000000000000000;16706.04000000000000000000;0.00176294693815252000;0.00311198392486639000;0.00152733451631575000;0.00233173304375383000;0.00590556144353010000;;0.00266209095904839000;0.00112092312642822000;0.16339171220776500000;0.15473203145303300000;0.29495630533460400000;0.01300762803005100000;0.25618292905586700000;0.00000000000000000000;0.09896317096143960000;0.01876622295724100000;0.00304779025966759000;;;
02-12-2002;10279.00000000000000000000;10211.62000000000000000000;10147.59000000000000000000;10314.17000000000000000000;10322.65000000000000000000;;10261.49000000000000000000;10099.26000000000000000000;52990408311.00000000000000000000;50018475067.00000000000000000000;96307059702.00000000000000000000;4212025070.00000000000000000000;83726885539.00000000000000000000;;32047725264.00000000000000000000;6065024965.00000000000000000000;325367603918.00000000000000000000;16721.02000000000000000000;0.00384986162266922000;0.00053350624283624200;0.00415806295376177000;0.00226359027468025000;0.00360201085132593000;;0.00232578714595810000;0.00031642511514754500;0.16286319742009300000;0.15372911889410400000;0.29599461821734300000;0.01294543469995100000;0.25733012300788600000;0.00000000000000000000;0.09849697658306740000;0.01864053117755550000;0.00313097086446359000;;;
03-12-2002;10292.56000000000000000000;10232.58000000000000000000;10163.04000000000000000000;10349.44000000000000000000;10320.65000000000000000000;;10291.97000000000000000000;10110.98000000000000000000;53060370496.00000000000000000000;50120126089.00000000000000000000;96450598939.00000000000000000000;4226428794.00000000000000000000;83709944282.00000000000000000000;;32248639805.00000000000000000000;6072012292.00000000000000000000;325888120697.00000000000000000000;16726.01000000000000000000;0.00101994285143333000;0.00175207776717604000;0.00122298887220922000;0.00311535177321281000;-0.00049214972015875700;;0.00266754390954330000;0.00086142597708749800;0.16281774979252400000;0.15379549884115000000;0.29596230366640600000;0.01296895629383680000;0.25686712391652600000;0.00000000000000000000;0.09895616856492820000;0.01863219892462900000;0.00099149104094036500;;;
04-12-2002;10344.32000000000000000000;10279.77000000000000000000;10207.39000000000000000000;10392.65000000000000000000;10365.52000000000000000000;;10348.17000000000000000000;10151.12000000000000000000;53321768491.00000000000000000000;50349963837.00000000000000000000;96869774810.00000000000000000000;4244075068.00000000000000000000;84072507616.00000000000000000000;;32424503880.00000000000000000000;6096114444.00000000000000000000;327378708146.00000000000000000000;16731.01000000000000000000;0.00471738172930939000;0.00430224771825238000;0.00405546683249924000;0.00386752262127276000;0.00403927996314132000;;0.00514682201674039000;0.00366319122672843000;0.16287488209899200000;0.15379730747347700000;0.29589515872485900000;0.01296380907614580000;0.25680505641957200000;0.00000000000000000000;0.09904279989259340000;0.01862098631436150000;0.00429542335070951000;;;
05-12-2002;10343.01000000000000000000;10286.14000000000000000000;10208.66000000000000000000;10391.75000000000000000000;10352.96000000000000000000;;10342.44000000000000000000;10170.29000000000000000000;54463203794.00000000000000000000;50381760843.00000000000000000000;98214142247.00000000000000000000;4206633694.00000000000000000000;85138324044.00000000000000000000;;33061306669.00000000000000000000;6311458038.00000000000000000000;331776829329.00000000000000000000;16736.00000000000000000000;-0.00042485168083777300;0.00032126764300319900;-0.00017379219308579200;-0.00038480752841255800;-0.00151064841892101000;;-0.00085207856711375300;0.00158847655272206000;0.16415614045184800000;0.15185436832612500000;0.29602471771652200000;0.01267910632128130000;0.25661323069542700000;0.00000000000000000000;0.09964923329897580000;0.01902320318982060000;-0.00051962535258740000;;;
06-12-2002;10285.37000000000000000000;10252.82000000000000000000;10141.74000000000000000000;10331.81000000000000000000;10298.93000000000000000000;;10260.60000000000000000000;10141.51000000000000000000;54159710635.00000000000000000000;50192346940.00000000000000000000;97570437597.00000000000000000000;4182350151.00000000000000000000;84693356663.00000000000000000000;;32799453174.00000000000000000000;6345870785.00000000000000000000;329943525945.00000000000000000000;16741.00000000000000000000;-0.00588714460549673000;-0.00354328084773705000;-0.00687551116094424000;-0.00608344906826591000;-0.00553117536905579000;;-0.00824321301751761000;-0.00313253518230877000;0.16414842655233100000;0.15212405455219300000;0.29571860007722800000;0.01267595761735650000;0.25669046367989000000;0.00000000000000000000;0.09940929460597300000;0.01923320291502800000;-0.00591521449707542000;;;
09-12-2002;10256.17000000000000000000;10251.87000000000000000000;10115.90000000000000000000;10320.51000000000000000000;10291.19000000000000000000;;10234.38000000000000000000;10151.10000000000000000000;54005945271.00000000000000000000;50191729142.00000000000000000000;97315600931.00000000000000000000;4177774780.00000000000000000000;85098332898.00000000000000000000;;32755077089.00000000000000000000;6352303645.00000000000000000000;329896763756.00000000000000000000;16756.01000000000000000000;-0.00373922092645495000;-0.00098886117980878400;-0.00344733709840344000;-0.00199050760999628000;-0.00164801637834027000;;-0.00345487619195549000;0.00004897228419697580;0.16370559279249000000;0.15214374512362000000;0.29498804360195900000;0.01266388530895070000;0.25795443377232100000;0.00000000000000000000;0.09928887060324870000;0.01925542879741110000;-0.00257191211258912000;;;
10-12-2002;10283.94000000000000000000;10274.74000000000000000000;10125.39000000000000000000;10340.89000000000000000000;10324.73000000000000000000;;10256.84000000000000000000;10162.92000000000000000000;54136880892.00000000000000000000;51560030145.00000000000000000000;97402253992.00000000000000000000;4413677933.00000000000000000000;85373495909.00000000000000000000;;32970827830.00000000000000000000;6362212930.00000000000000000000;332219379631.00000000000000000000;16755.47000000000000000000;0.00273620713889142000;0.00226055571900927000;0.00096991510256533700;0.00200498920208164000;0.00328602672811364000;;0.00222438703742785000;0.00119595619521593000;0.16295521637578900000;0.15519874307834900000;0.29318655070690300000;0.01328543186704620000;0.25697927677736700000;0.00000000000000000000;0.09924414363370700000;0.01915063756083880000;0.00219581932578833000;;;
