t;vc_E_capital;vc_E_cuprum;vc_E_habitat;vc_E_planvital;vc_E_provida;vc_E_modelo;vc_E_santa maria;vc_E_magister;vp_E_capital;vp_E_cuprum;vp_E_habitat;vp_E_planvital;vp_E_provida;vp_E_modelo;vp_E_santa maria;vp_E_magister;vp_E_total;uf;ret_vc_E_capital;ret_vc_E_cuprum;ret_vc_E_habitat;ret_vc_E_planvital;ret_vc_E_provida;ret_vc_E_modelo;ret_vc_E_sm;ret_vc_E_magister;pond_vp_E_capital;pond_vp_E_cuprum;pond_vp_E_habitat;pond_vp_E_planvital;pond_vp_E_provida;pond_vp_E_modelo;pond_vp_E_sm;pond_vp_E_magister;ret_pond_E;ret_anual_pond_E;ds_anual_pond_E;ret_riesgo_E
09-09-2014;31931.05000000000000000000;33887.82000000000000000000;30262.17000000000000000000;53330.21000000000000000000;31177.82000000000000000000;33730.24000000000000000000;;;2381279167837.00000000000000000000;3809252731030.00000000000000000000;3581061730127.00000000000000000000;196607471682.00000000000000000000;2591574130783.00000000000000000000;211530242963.00000000000000000000;;;12771305474422.00000000000000000000;24117.40000000000000000000;-0.00653893519676814000;-0.00623951370510044000;-0.00695211888291193000;-0.00444415954997959000;-0.00309439263061922000;-0.00268781558530026000;;;0.18645542326163600000;0.29826651149007900000;0.28039903495371300000;0.01539446942802830000;0.20292163052346800000;0.01656293034307630000;0.00000000000000000000;0.00000000000000000000;-0.00577047812038550000;0.00030324927929616400;0.00091887167717680100;0.33002353519904600000
10-09-2014;31943.00000000000000000000;33888.67000000000000000000;30257.15000000000000000000;53345.79000000000000000000;31176.59000000000000000000;33733.07000000000000000000;;;2373322440274.00000000000000000000;3803463019822.00000000000000000000;3576958923036.00000000000000000000;196474365336.00000000000000000000;2590063926824.00000000000000000000;211531939325.00000000000000000000;;;12751814614617.00000000000000000000;24119.81000000000000000000;0.00027425100636977500;-0.00007484041668342140;-0.00026582029657256100;0.00019217658291141600;-0.00013937476130511300;-0.00001602540563556370;;;0.18611644789389700000;0.29826837471917200000;0.28050587552738100000;0.01540756129804360000;0.20311336112549000000;0.01658837943601590000;0.00000000000000000000;0.00000000000000000000;-0.00007145780058642230;0.00030450453403406000;0.00091814138094820200;0.33165320761339200000
11-09-2014;31945.55000000000000000000;33906.10000000000000000000;30262.34000000000000000000;53363.22000000000000000000;31167.25000000000000000000;33744.11000000000000000000;;;2366929590592.00000000000000000000;3799760250632.00000000000000000000;3573887700317.00000000000000000000;196515529934.00000000000000000000;2587955155204.00000000000000000000;211469131009.00000000000000000000;;;12736517357688.00000000000000000000;24122.22000000000000000000;-0.00002008636645730320;0.00041428609109111600;0.00007160211812764150;0.00022676994315209800;-0.00039954151926045700;0.00022730886233282500;;;0.18583805322286800000;0.29833589072435000000;0.28060164328671300000;0.01542929863911190000;0.20319174249323800000;0.01660337163371850000;0.00000000000000000000;0.00000000000000000000;0.00006604472796634660;0.00030370915290453600;0.00091826195803019400;0.33074347711848700000
12-09-2014;31950.68000000000000000000;33899.97000000000000000000;30271.61000000000000000000;53359.58000000000000000000;31171.71000000000000000000;33734.35000000000000000000;;;2362257202334.00000000000000000000;3795053574700.00000000000000000000;3569777946687.00000000000000000000;196346744523.00000000000000000000;2584948872638.00000000000000000000;211462048443.00000000000000000000;;;12719846389325.00000000000000000000;24124.63000000000000000000;0.00006066995887582420;-0.00028071266695108400;0.00020637152004958800;-0.00016811699765304100;0.00004318579298329330;-0.00038918039416392600;;;0.18571428695212100000;0.29835687150160600000;0.28064630950912300000;0.01543625123396000000;0.20322170516205200000;0.01662457564113880000;0.00000000000000000000;0.00000000000000000000;-0.00001485663408511220;0.00030295993859351300;0.00091844587812540800;0.32986150388291600000
15-09-2014;31862.19000000000000000000;33804.38000000000000000000;30179.52000000000000000000;53256.57000000000000000000;31078.70000000000000000000;33687.80000000000000000000;;;2350784298215.00000000000000000000;3785079268519.00000000000000000000;3558682561683.00000000000000000000;196073768887.00000000000000000000;2579053123522.00000000000000000000;211155106602.00000000000000000000;;;12680828127428.00000000000000000000;24131.85000000000000000000;-0.00307265792914438000;-0.00312298396427902000;-0.00334599537972407000;-0.00223158767771347000;-0.00328749006067035000;-0.00168008648742194000;;;0.18538097627318000000;0.29848833455380300000;0.28063487068212400000;0.01546222115122770000;0.20338207391547500000;0.01665152342419040000;0.00000000000000000000;0.00000000000000000000;-0.00317188743789282000;0.00028657414343188400;0.00094351138001803000;0.30373151771249200000
16-09-2014;31878.24000000000000000000;33837.76000000000000000000;30218.81000000000000000000;53286.34000000000000000000;31125.61000000000000000000;33691.71000000000000000000;;;2351281917391.00000000000000000000;3788748344981.00000000000000000000;3560431965724.00000000000000000000;194304934793.00000000000000000000;2581904471526.00000000000000000000;211912336911.00000000000000000000;;;12688583971326.00000000000000000000;24134.26000000000000000000;0.00040374199213655000;0.00088709577113838600;0.00120116650289974000;0.00045897285612903800;0.00140839287330568000;0.00001619599136268750;;;0.18530688079178000000;0.29859504839491300000;0.28060120607389800000;0.01531336634821470000;0.20348247506267500000;0.01670102332852000000;0.00000000000000000000;0.00000000000000000000;0.00097062952017094300;0.00029015568645966900;0.00094440496065533500;0.30723651245788300000
17-09-2014;31901.04000000000000000000;33862.27000000000000000000;30227.96000000000000000000;53317.78000000000000000000;31142.66000000000000000000;33733.13000000000000000000;;;2353003372705.00000000000000000000;3791872678588.00000000000000000000;3560953182534.00000000000000000000;194602228012.00000000000000000000;2584910028241.00000000000000000000;212051342699.00000000000000000000;;;12697392832779.00000000000000000000;24136.67000000000000000000;0.00061511270990299500;0.00062422346158519600;0.00020289264869298500;0.00048999282933166800;0.00044777739346788200;0.00112877440893130000;;;0.18531389897858400000;0.29863395805153600000;0.28044758710947400000;0.01532615636728380000;0.20357801497390200000;0.01670038451922020000;0.00000000000000000000;0.00000000000000000000;0.00047482231769159500;0.00028980823972810800;0.00094432063860938000;0.30689601378921800000
22-09-2014;31936.07000000000000000000;33895.04000000000000000000;30264.53000000000000000000;53362.87000000000000000000;31166.26000000000000000000;33737.13000000000000000000;;;2353536794455.00000000000000000000;3795007675009.00000000000000000000;3562069022086.00000000000000000000;202128241705.00000000000000000000;2588375576827.00000000000000000000;212810124471.00000000000000000000;;;12713927434553.00000000000000000000;24148.73000000000000000000;0.00059795098118752200;0.00046774589439691700;0.00070954596340778500;0.00034579684430855500;0.00025798608556741000;-0.00038095912892841200;;;0.18511485192677200000;0.29849216102140100000;0.28017062708768200000;0.01589817487519000000;0.20358583845559000000;0.01673834663336520000;0.00000000000000000000;0.00000000000000000000;0.00050074525397398700;0.00029247353091351800;0.00094397044046736500;0.30983335746055100000
23-09-2014;31937.00000000000000000000;33896.76000000000000000000;30269.88000000000000000000;53367.68000000000000000000;31175.71000000000000000000;33737.31000000000000000000;;;2359819814037.00000000000000000000;3797919656490.00000000000000000000;3563773341670.00000000000000000000;202329614658.00000000000000000000;2590500722145.00000000000000000000;213081404710.00000000000000000000;;;12727424553710.00000000000000000000;24151.14000000000000000000;-0.00007067297568472320;-0.00004904962907066050;0.00007696574176208360;-0.00000965971080652951;0.00020337332354173900;-0.00009445787568596310;;;0.18541220213708700000;0.29840441327801200000;0.28000742228962400000;0.01589713722553720000;0.20353691441760500000;0.01674191065213480000;0.00000000000000000000;0.00000000000000000000;0.00003346973280295360;0.00029409274102082600;0.00094317407498797700;0.31181173106838700000
24-09-2014;31926.16000000000000000000;33857.57000000000000000000;30233.30000000000000000000;53338.36000000000000000000;31161.67000000000000000000;33738.42000000000000000000;;;2357911312276.00000000000000000000;3792990084147.00000000000000000000;3562799127328.00000000000000000000;202421538742.00000000000000000000;2589470647463.00000000000000000000;213093242687.00000000000000000000;;;12718685952643.00000000000000000000;24153.55000000000000000000;-0.00043925911668938100;-0.00125660983521667000;-0.00130897605976335000;-0.00064933043388437700;-0.00055023531943400900;-0.00006688255311699810;;;0.18538953796449500000;0.29822185234149900000;0.28012320931531700000;0.01591528712130330000;0.20359576902084700000;0.01675434423653790000;0.00000000000000000000;0.00000000000000000000;-0.00094633756880923500;0.00029275696298198600;0.00094469829307254500;0.30989466703683800000
25-09-2014;31938.88000000000000000000;33878.51000000000000000000;30259.32000000000000000000;53370.30000000000000000000;31169.56000000000000000000;33755.83000000000000000000;;;2359024548447.00000000000000000000;3795218114145.00000000000000000000;3565897046861.00000000000000000000;202884079179.00000000000000000000;2590816491443.00000000000000000000;213115449303.00000000000000000000;;;12726955729378.00000000000000000000;24155.96000000000000000000;0.00029856668880402400;0.00051850871830718800;0.00076049696512232000;0.00049886602512210600;0.00015339030820913300;0.00041612249403585400;;;0.18535654547784700000;0.29820313630732500000;0.28018460366211000000;0.01594128898481800000;0.20356922319314300000;0.01674520237475640000;0.00000000000000000000;0.00000000000000000000;0.00046918792552639100;0.00029384675481616900;0.00094474422938067600;0.31103313010845200000
26-09-2014;31915.11000000000000000000;33847.65000000000000000000;30228.57000000000000000000;53345.78000000000000000000;31155.63000000000000000000;33725.85000000000000000000;;;2355807604121.00000000000000000000;3790310726435.00000000000000000000;3562894478499.00000000000000000000;203295330304.00000000000000000000;2594211638171.00000000000000000000;212764829675.00000000000000000000;;;12719284607205.00000000000000000000;24158.37000000000000000000;-0.00084427442872754800;-0.00101108041121915000;-0.00111649588996534000;-0.00055930048973203400;-0.00054677363950346300;-0.00098830087261647600;;;0.18521541713018400000;0.29799716285049000000;0.28011752142732600000;0.01598323621037940000;0.20395892680170700000;0.01672773557991430000;0.00000000000000000000;0.00000000000000000000;-0.00090741262805410700;0.00028679087232801700;0.00094710891066139700;0.30280664567683300000
29-09-2014;31916.00000000000000000000;33858.46000000000000000000;30233.66000000000000000000;53350.37000000000000000000;31157.31000000000000000000;33717.42000000000000000000;;;2362284355977.00000000000000000000;3817676855746.00000000000000000000;3590510751842.00000000000000000000;203832488288.00000000000000000000;2605945978380.00000000000000000000;214886901342.00000000000000000000;;;12795137331575.00000000000000000000;24165.61000000000000000000;-0.00027175810668042900;0.00001967706201515230;-0.00013127461954002200;-0.00021360547704254500;-0.00024572281089630500;-0.00054963207545984300;;;0.18462360307360700000;0.29836935367039700000;0.28061525709314400000;0.01593046506699040000;0.20366690179629600000;0.01679441929956600000;0.00000000000000000000;0.00000000000000000000;-0.00014381877937807200;0.00028545754214269900;0.00094748096434124800;0.30128050365757800000
30-09-2014;31829.57000000000000000000;33759.09000000000000000000;30148.73000000000000000000;53232.21000000000000000000;31109.01000000000000000000;33653.49000000000000000000;;;2360610983029.00000000000000000000;3820700018095.00000000000000000000;3589539476877.00000000000000000000;204409549751.00000000000000000000;2610421426371.00000000000000000000;214938476070.00000000000000000000;;;12800619930193.00000000000000000000;24168.02000000000000000000;-0.00281144303718779000;-0.00303890341446063000;-0.00291279720541135000;-0.00231697231850837000;-0.00165112433738518000;-0.00199757585383828000;;;0.18441380151136200000;0.29847773302627800000;0.28041919035579700000;0.01596872267638040000;0.20392929722206400000;0.01679125520811860000;0.00000000000000000000;0.00000000000000000000;-0.00264957165437824000;0.00027513975201686600;0.00096524684845598300;0.28504599881054400000
01-10-2014;31807.23000000000000000000;33742.06000000000000000000;30130.74000000000000000000;53197.74000000000000000000;31103.34000000000000000000;33660.19000000000000000000;;;2352947379682.00000000000000000000;3830937572622.00000000000000000000;3584558498415.00000000000000000000;202578925523.00000000000000000000;2614959779351.00000000000000000000;214838761456.00000000000000000000;;;12800820917049.00000000000000000000;24170.44000000000000000000;-0.00080223681080969600;-0.00060471131739994500;-0.00069701379741420600;-0.00074787733230952200;-0.00028240623172614500;0.00009894069513583870;;;0.18381222539784000000;0.29927280425583500000;0.28002567348167800000;0.01582546360391560000;0.20428063139827400000;0.01678320186245740000;0.00000000000000000000;0.00000000000000000000;-0.00059148143043305900;0.00027263770951378200;0.00096668397932340900;0.28203395871379100000
03-10-2014;31750.22000000000000000000;33656.90000000000000000000;30072.15000000000000000000;53105.55000000000000000000;31026.10000000000000000000;33629.06000000000000000000;;;2353426243438.00000000000000000000;3833151399565.00000000000000000000;3586659643979.00000000000000000000;202804084718.00000000000000000000;2621735173732.00000000000000000000;215228224607.00000000000000000000;;;12813004770039.00000000000000000000;24175.26000000000000000000;-0.00199336524444755000;-0.00272644056341551000;-0.00214581605973668000;-0.00193386894047359000;-0.00268582043527591000;-0.00112465655965401000;;;0.18367481208943900000;0.29916100620895400000;0.27992338318376200000;0.01582798791991570000;0.20461517191209300000;0.01679763868583540000;0.00000000000000000000;0.00000000000000000000;-0.00238150021900359000;0.00026350628338083700;0.00098088304119925400;0.26864189950584400000
06-10-2014;31754.31000000000000000000;33663.08000000000000000000;30078.91000000000000000000;53111.96000000000000000000;31023.53000000000000000000;33626.31000000000000000000;;;2358319184338.00000000000000000000;3834841024538.00000000000000000000;3590984073021.00000000000000000000;208161194115.00000000000000000000;2623377611783.00000000000000000000;215542686944.00000000000000000000;;;12831225774739.00000000000000000000;24182.51000000000000000000;-0.00017103869431728800;-0.00011624763495702000;-0.00007508095825254860;-0.00017915267202056000;-0.00038268531926955700;-0.00038162625962544000;;;0.18379531509615000000;0.29886786281071500000;0.27986290133641100000;0.01622301701874890000;0.20445261098496700000;0.01679829275300740000;0.00000000000000000000;0.00000000000000000000;-0.00017474924693260500;0.00026338832839613300;0.00098093416613664300;0.26850765065455300000
07-10-2014;31744.96000000000000000000;33667.81000000000000000000;30092.06000000000000000000;53107.04000000000000000000;31019.44000000000000000000;33613.59000000000000000000;;;2368377336904.00000000000000000000;3843922287142.00000000000000000000;3597181156362.00000000000000000000;208650609813.00000000000000000000;2628586687706.00000000000000000000;216092549901.00000000000000000000;;;12862810627828.00000000000000000000;24184.92000000000000000000;-0.00039414541398418500;0.00004084631069723570;0.00033743402107338500;-0.00019229263088810400;-0.00023149794497510700;-0.00047800062706681400;;;0.18412595858172300000;0.29883999682199200000;0.27965747614908500000;0.01622123001341520000;0.20435554590372300000;0.01679979253006300000;0.00000000000000000000;0.00000000000000000000;-0.00002445736739171740;0.00026308820446658700;0.00098101101496463500;0.26818068345142000000
08-10-2014;31684.93000000000000000000;33612.37000000000000000000;30036.42000000000000000000;53005.32000000000000000000;30969.37000000000000000000;33549.13000000000000000000;;;2372231435885.00000000000000000000;3848880830899.00000000000000000000;3593536566106.00000000000000000000;208933103984.00000000000000000000;2629868103031.00000000000000000000;216222770153.00000000000000000000;;;12869672810058.00000000000000000000;24187.34000000000000000000;-0.00199285640190699000;-0.00174809136082173000;-0.00195076156839749000;-0.00201727097146016000;-0.00171551055182716000;-0.00201957519238203000;;;0.18432725298432100000;0.29906594267812300000;0.27922516905772100000;0.01623453113902890000;0.20434615097407000000;0.01680095316673600000;0.00000000000000000000;0.00000000000000000000;-0.00185207228044168000;0.00025511593201708100;0.00099006384587134600;0.25767624288164600000
09-10-2014;31712.83000000000000000000;33639.13000000000000000000;30047.57000000000000000000;53047.94000000000000000000;31009.36000000000000000000;33574.49000000000000000000;;;2376967780365.00000000000000000000;3857750989309.00000000000000000000;3596537086254.00000000000000000000;209440461583.00000000000000000000;2634917669142.00000000000000000000;216714404922.00000000000000000000;;;12892328391575.00000000000000000000;24189.75000000000000000000;0.00078052339844647400;0.00069618478424665200;0.00027151318843500400;0.00070411320328250800;0.00119080894579891000;0.00065598684627636000;;;0.18437071320013300000;0.29922841492542200000;0.27896722585846500000;0.01624535578227030000;0.20437872734174900000;0.01680956289196140000;0.00000000000000000000;0.00000000000000000000;0.00069380864458464000;0.00025501596992559500;0.00099001810247052700;0.25758717874877100000
10-10-2014;31731.53000000000000000000;33660.67000000000000000000;30077.39000000000000000000;53056.46000000000000000000;31028.09000000000000000000;33584.41000000000000000000;;;2381013812016.00000000000000000000;3868629383565.00000000000000000000;3604471170184.00000000000000000000;210062220174.00000000000000000000;2638191904634.00000000000000000000;217395476722.00000000000000000000;;;12919763967295.00000000000000000000;24195.97000000000000000000;0.00033239227065422200;0.00038302014475636100;0.00073483356306108800;-0.00009650410523962450;0.00034672818453033300;0.00003831812749979840;;;0.18429236153565000000;0.29943498916528400000;0.27898893349045200000;0.01625898280384610000;0.20419815031546200000;0.01682658268930560000;0.00000000000000000000;0.00000000000000000000;0.00045083437995828700;0.00025741310564512600;0.00098976275770964500;0.26007556218905600000
13-10-2014;31742.38000000000000000000;33700.09000000000000000000;30112.00000000000000000000;53093.29000000000000000000;31054.58000000000000000000;33610.43000000000000000000;;;2386476842066.00000000000000000000;3879110903000.00000000000000000000;3623493735106.00000000000000000000;210958670379.00000000000000000000;2644442044987.00000000000000000000;218295462925.00000000000000000000;;;12962777658463.00000000000000000000;24214.63000000000000000000;-0.00042903283292734400;0.00039950889800754200;0.00037913111930698000;-0.00007698022862175020;0.00008247271362215000;0.00000355868474525054;;;0.18410227382924700000;0.29924997598546700000;0.27953065543327700000;0.01627418721027520000;0.20400273110142600000;0.01684017644030800000;0.00000000000000000000;0.00000000000000000000;0.00016217767536763100;0.00025653972678351400;0.00098975002323340000;0.25919648472998000000
14-10-2014;31722.88000000000000000000;33681.08000000000000000000;30103.50000000000000000000;53031.34000000000000000000;31019.78000000000000000000;33565.87000000000000000000;;;2389576009118.00000000000000000000;3886800102113.00000000000000000000;3626350494376.00000000000000000000;211134201662.00000000000000000000;2646798533893.00000000000000000000;218341964481.00000000000000000000;;;12979001305643.00000000000000000000;24220.86000000000000000000;-0.00087175882367681800;-0.00082150199569088800;-0.00053956872437439800;-0.00142474475522523000;-0.00137848538905780000;-0.00158390794086035000;;;0.18411093063678700000;0.29946834972757900000;0.27940135061080100000;0.01626736885912810000;0.20392929098036400000;0.01682270918534150000;0.00000000000000000000;0.00000000000000000000;-0.00088820642474913900;0.00025379834922111200;0.00099197419280765800;0.25585176616618200000
15-10-2014;31789.59000000000000000000;33796.60000000000000000000;30213.92000000000000000000;53135.47000000000000000000;31079.71000000000000000000;33600.87000000000000000000;;;2393922107680.00000000000000000000;3909631961561.00000000000000000000;3642751588389.00000000000000000000;210704524077.00000000000000000000;2656204388650.00000000000000000000;218677689602.00000000000000000000;;;13031892259959.00000000000000000000;24227.08000000000000000000;0.00184392014083063000;0.00316717988027440000;0.00340453080942559000;0.00170486016901875000;0.00167335870720633000;0.00078541211457558100;;;0.18369719914240100000;0.30000493278888600000;0.27952591348391500000;0.01616837523468470000;0.20382338463703300000;0.01678019471308060000;0.00000000000000000000;0.00000000000000000000;0.00262236095947630000;0.00026392091706177300;0.00100316244831177000;0.26308891197624800000
16-10-2014;31819.42000000000000000000;33834.10000000000000000000;30257.57000000000000000000;53183.04000000000000000000;31116.30000000000000000000;33618.00000000000000000000;;;2401456037002.00000000000000000000;3923242156476.00000000000000000000;3654362774189.00000000000000000000;211296577293.00000000000000000000;2660938814483.00000000000000000000;219314105793.00000000000000000000;;;13070610465236.00000000000000000000;24233.31000000000000000000;0.00068080030578676700;0.00085184673641020000;0.00118653855929360000;0.00063774114341025800;0.00091948573774375300;0.00025256111431803700;;;0.18372944732682300000;0.30015753027838100000;0.27958623538728600000;0.01616577724927130000;0.20358183128173800000;0.01677917847649970000;0.00000000000000000000;0.00000000000000000000;0.00091424906504121800;0.00026672139513592700;0.00100399978475278000;0.26565881705004700000
17-10-2014;31830.17000000000000000000;33838.45000000000000000000;30270.21000000000000000000;53194.27000000000000000000;31118.51000000000000000000;33624.28000000000000000000;;;2405578447265.00000000000000000000;3929118319089.00000000000000000000;3662602318434.00000000000000000000;211408651815.00000000000000000000;2663665528648.00000000000000000000;219548728605.00000000000000000000;;;13091921993856.00000000000000000000;24239.54000000000000000000;0.00008073582593442570;-0.00012849086255982900;0.00016060835402894100;-0.00004591586219554020;-0.00018602976708919900;-0.00007026387139119160;;;0.18374524751934300000;0.30011776123726700000;0.27976047521157300000;0.01614802256797840000;0.20345870758304600000;0.01676978588079230000;0.00000000000000000000;0.00000000000000000000;-0.00001856483268610750;0.00026566109955422700;0.00100416117167224000;0.26456021906505100000
20-10-2014;31860.79000000000000000000;33873.03000000000000000000;30292.44000000000000000000;53224.68000000000000000000;31135.21000000000000000000;33652.72000000000000000000;;;2413410399194.00000000000000000000;3944385481697.00000000000000000000;3672009177338.00000000000000000000;215619274134.00000000000000000000;2667919425413.00000000000000000000;220174863768.00000000000000000000;;;13133518621544.00000000000000000000;24258.24000000000000000000;0.00019034864606064000;0.00025022326303642200;-0.00003705349593616850;-0.00019965458844832800;-0.00023465522167939200;0.00007429050803061870;;;0.18375962061188100000;0.30032968280310600000;0.27959066287952000000;0.01641747960674470000;0.20313820707853500000;0.01676434702021350000;0.00000000000000000000;0.00000000000000000000;0.00005006822242010030;0.00026493687043110700;0.00100425146747030000;0.26381526839933800000
21-10-2014;31885.69000000000000000000;33900.38000000000000000000;30316.43000000000000000000;53268.05000000000000000000;31147.77000000000000000000;33680.23000000000000000000;;;2427848184688.00000000000000000000;3963159674933.00000000000000000000;3691743918742.00000000000000000000;216389025868.00000000000000000000;2674159958319.00000000000000000000;221319027902.00000000000000000000;;;13194619790452.00000000000000000000;24264.48000000000000000000;0.00052402054269738800;0.00054990213265929600;0.00053443424198103700;0.00055731663694122100;0.00014612135995958300;0.00055993430713601800;;;0.18400289081803300000;0.30036179426714900000;0.27979161032085600000;0.01639979243847440000;0.20267048242300200000;0.01677342973248480000;0.00000000000000000000;0.00000000000000000000;0.00045926748555492400;0.00026583629097363500;0.00100432470843131000;0.26469157707854700000
22-10-2014;31917.78000000000000000000;33933.42000000000000000000;30346.21000000000000000000;53301.40000000000000000000;31175.81000000000000000000;33722.06000000000000000000;;;2442977794455.00000000000000000000;3993509603498.00000000000000000000;3722662354889.00000000000000000000;217073188628.00000000000000000000;2688543888285.00000000000000000000;222787092696.00000000000000000000;;;13287553922451.00000000000000000000;24270.72000000000000000000;0.00074876851915568200;0.00071701274061861200;0.00072469051897925800;0.00036874998521871500;0.00064268703162375500;0.00098407130984424800;;;0.18385459119961000000;0.30054512868244800000;0.28016159908853400000;0.01633658007296790000;0.20233550162625200000;0.01676659933018770000;0.00000000000000000000;0.00000000000000000000;0.00070875171698741100;0.00026902218985760700;0.00100446192169777000;0.26782716601431500000
23-10-2014;31975.90000000000000000000;34005.30000000000000000000;30408.22000000000000000000;53373.58000000000000000000;31338.64000000000000000000;33745.58000000000000000000;;;2451989004929.00000000000000000000;4018132182980.00000000000000000000;3732112766229.00000000000000000000;218206976331.00000000000000000000;2707564816494.00000000000000000000;223525662221.00000000000000000000;;;13351531409184.00000000000000000000;24276.95000000000000000000;0.00156261781264126000;0.00185937039296572000;0.00178467837748089000;0.00109661478089117000;0.00495271242253559000;0.00044056821588354400;;;0.18364852164017500000;0.30094916154832100000;0.27952694352812800000;0.01634321709200370000;0.20279058135844800000;0.01674157483292480000;0.00000000000000000000;0.00000000000000000000;0.00237507555464178000;0.00027744258809867300;0.00101325498079823000;0.27381319939834500000
24-10-2014;32011.85000000000000000000;34048.66000000000000000000;30436.84000000000000000000;53404.36000000000000000000;31351.29000000000000000000;33776.62000000000000000000;;;2460834970510.00000000000000000000;4033955983818.00000000000000000000;3744458209032.00000000000000000000;218637002357.00000000000000000000;2715394642427.00000000000000000000;224219565590.00000000000000000000;;;13397500373734.00000000000000000000;24283.20000000000000000000;0.00086623997700778000;0.00101687039374528000;0.00068333751518394800;0.00031911087843461600;0.00014616087842732200;0.00066198867224398000;;;0.18367866406889600000;0.30109765786807700000;0.27948931551239700000;0.01631923838462000000;0.20267919885642000000;0.01673592530958880000;0.00000000000000000000;0.00000000000000000000;0.00070218303924922600;0.00027980439258836100;0.00101355527240773000;0.27606229300517300000
27-10-2014;32049.09000000000000000000;34088.09000000000000000000;30471.65000000000000000000;53459.93000000000000000000;31386.38000000000000000000;33801.66000000000000000000;;;2464278254508.00000000000000000000;4035672512705.00000000000000000000;3746786853628.00000000000000000000;218621186935.00000000000000000000;2719413195516.00000000000000000000;224161263856.00000000000000000000;;;13408933267148.00000000000000000000;24301.93000000000000000000;0.00039162523962301000;0.00038636065236123100;0.00037200848927948300;0.00026899290924197400;0.00034760845724514400;-0.00002995129499629350;;;0.18377884395513400000;0.30096894602290500000;0.27942467748778000000;0.01630414460116850000;0.20280608019569900000;0.01671730773731250000;0.00000000000000000000;0.00000000000000000000;0.00036658544719723500;0.00027002623591960800;0.00100074735941240000;0.26982457998006200000
28-10-2014;32049.50000000000000000000;34101.31000000000000000000;30485.25000000000000000000;53464.47000000000000000000;31380.52000000000000000000;33798.74000000000000000000;;;2463185162107.00000000000000000000;4031851894674.00000000000000000000;3747556082670.00000000000000000000;218785015072.00000000000000000000;2716104892091.00000000000000000000;223958465495.00000000000000000000;;;13401441512109.00000000000000000000;24308.17000000000000000000;-0.00024394397700426600;0.00013100678433564000;0.00018948015449642000;-0.00017181695755206400;-0.00044345939037366200;-0.00034312679152111400;;;0.18380001583272700000;0.30085210542694100000;0.27963828214180200000;0.01632548370817530000;0.20267259232052300000;0.01671152056983130000;0.00000000000000000000;0.00000000000000000000;-0.00005085356465152860;0.00026761256083820500;0.00100079085832672000;0.26740108446398200000
29-10-2014;32061.84000000000000000000;34110.29000000000000000000;30496.82000000000000000000;53478.05000000000000000000;31391.47000000000000000000;33830.18000000000000000000;;;2462406241995.00000000000000000000;4030638474971.00000000000000000000;3744209642093.00000000000000000000;218720177371.00000000000000000000;2716961145804.00000000000000000000;224454727114.00000000000000000000;;;13397390409348.00000000000000000000;24314.42000000000000000000;0.00012787315091947500;0.00000621617423211512;0.00012237365005610400;-0.00000311394407723472;0.00009179957418889910;0.00067269766018294600;;;0.18379745359042900000;0.30085250573564200000;0.27947305614685100000;0.01632558063086590000;0.20279778843410000000;0.01675361546211170000;0.00000000000000000000;0.00000000000000000000;0.00008940908068898550;0.00026658839360833700;0.00100084189185601000;0.26636414380493600000
30-10-2014;32108.94000000000000000000;34158.39000000000000000000;30515.79000000000000000000;53554.78000000000000000000;31469.73000000000000000000;33853.47000000000000000000;;;2464748196753.00000000000000000000;4035317374194.00000000000000000000;3745283901233.00000000000000000000;219675108498.00000000000000000000;2724928145155.00000000000000000000;224912808379.00000000000000000000;;;13414865534212.00000000000000000000;24320.67000000000000000000;0.00121094203217551000;0.00115212228444007000;0.00036482260818059100;0.00117674986394838000;0.00223291540416080000;0.00043118560528596500;;;0.18373260547913400000;0.30080937925935300000;0.27918907511084500000;0.01637549835574280000;0.20312750345544700000;0.01676593833947900000;0.00000000000000000000;0.00000000000000000000;0.00115097883863425000;0.00027115749293105400;0.00100226623042657000;0.27054437703208700000
03-11-2014;32158.43000000000000000000;34211.48000000000000000000;30561.70000000000000000000;53661.75000000000000000000;31523.27000000000000000000;33915.50000000000000000000;;;2463602993293.00000000000000000000;4044130935852.00000000000000000000;3747968981748.00000000000000000000;218112802111.00000000000000000000;2736013320848.00000000000000000000;225543947231.00000000000000000000;;;13435372981083.00000000000000000000;24345.69000000000000000000;0.00051190292960481300;0.00052479784774142000;0.00047511070703173300;0.00096717618299136200;0.00067164607570506400;0.00080240609799837100;;;0.18336692228505700000;0.30100622748219500000;0.27896277885438200000;0.01623422010078190000;0.20364252817545900000;0.01678732310212500000;0.00000000000000000000;0.00000000000000000000;0.00055031899449963600;0.00027255943250183600;0.00100241117810187000;0.27190382395569800000
